Date,HB,DailyPositive,CumulativePositive,CrudeRatePositive,CumulativePositivePercent,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200728,S08000024,3,3197,352.255448555499,0.0595866027994707,0,477,52.5573503162256,50456,5559.39972233853
20200728,S08000025,0,9,40.4131118096093,0.00906344410876133,0,1,4.49034575662326,984,4418.50022451729
20200728,S08000026,0,54,235.602094240838,0.031634446397188,0,5,21.8150087260035,1653,7212.04188481675
20200728,S08000028,0,7,26.1976047904192,0.00497512437810945,0,0,0,1400,5239.52095808383
20200728,S08000029,0,942,252.175076964262,0.042843498430891,0,127,33.9981260875385,21045,5633.78396466336
20200728,S08000030,2,1787,428.054710518121,0.0637827033586751,0,205,49.1053249335282,26230,6283.08620978753
20200728,S08000031,10,4974,420.413821083238,0.0589224791508719,0,728,61.5322198931638,79442,6714.61897356143
20200728,S08000032,1,2780,420.003021604472,0.0588808404286864,0,353,53.331318930352,44434,6713.09865538601
20200729,S08000015,0,1279,346.27463721031,0.0520638280550354,0,172,46.5670348711284,23287,6304.6891921160905
20200729,S08000016,0,347,300.406891178253,0.0470572280987252,0,39,33.7633105358843,7027,6083.45597783742
20200729,S08000017,2,303,203.546956872229,0.028071150639244,0,40,26.8708853956738,10491,7047.56146715034
20200729,S08000019,3,1097,357.748499869554,0.0548335499350195,0,131,42.7211061831464,18909,6166.51447951996
20200729,S08000020,2,1451,247.737749701212,0.0387222459436379,0,149,25.4396448693871,36021,6150.07683114222
20200729,S08000022,2,383,119.05502020516,0.0222700313989999,0,65,20.2051600870376,16815,5226.91949020827
20200729,S08000024,6,3203,352.916547301615,0.0590490938922995,0,477,52.5573503162256,51040,5623.74666696049
20200729,S08000025,0,9,40.4131118096093,0.00884086444007859,0,1,4.49034575662326,1009,4530.75886843287
20200729,S08000026,0,54,235.602094240838,0.0311059907834101,0,5,21.8150087260035,1682,7338.56893542757
20200729,S08000028,0,7,26.1976047904192,0.00494001411432604,0,0,0,1410,5276.94610778443
20200729,S08000029,2,944,252.710480524695,0.042394574931513,0,127,33.9981260875385,21323,5708.20505956365
20200729,S08000030,2,1789,428.533786858936,0.0632535445320511,0,205,49.1053249335282,26494,6346.3242867751
20200729,S08000031,6,4980,420.920954763676,0.0584219046948687,0,728,61.5322198931638,80262,6783.92724322131
20200729,S08000032,3,2783,420.456262275268,0.0584099399739747,0,353,53.331318930352,44863,6777.91207130987
20200730,S08000015,1,1280,346.545375785142,0.0516795865633075,0,172,46.5670348711284,23488,6359.10764565735
20200730,S08000016,0,347,300.406891178253,0.0465209813647942,0,39,33.7633105358843,7112,6157.04268028742
20200730,S08000017,0,303,203.546956872229,0.0278364722094626,0,40,26.8708853956738,10582,7108.6927314255
20200730,S08000019,0,1097,357.748499869554,0.0543392114127204,0,131,42.7211061831464,19091,6225.86746673624
20200730,S08000020,6,1457,248.762164930852,0.0385296839878355,0,149,25.4396448693871,36358,6207.61481987366
20200730,S08000022,0,383,119.05502020516,0.0220406284168729,0,65,20.2051600870376,16994,5282.5613926018
20200730,S08000024,3,3206,353.247096674673,0.0584695068573096,0,477,52.5573503162256,51626,5688.31397783116
20200730,S08000025,0,9,40.4131118096093,0.0087890625,0,1,4.49034575662326,1015,4557.70094297261
20200730,S08000026,0,54,235.602094240838,0.0307167235494881,0,5,21.8150087260035,1704,7434.55497382199
20200730,S08000028,0,7,26.1976047904192,0.00491228070175439,0,0,0,1418,5306.88622754491
20200730,S08000029,3,947,253.513585865346,0.04210385914992,0,127,33.9981260875385,21545,5767.63485477178
20200730,S08000030,5,1794,429.731477710973,0.0627777583371243,0,205,49.1053249335282,26783,6415.55081802285
20200730,S08000031,6,4986,421.428088444114,0.0579006654047589,0,728,61.5322198931638,81127,6857.03901548448
20200730,S08000032,1,2784,420.607342498867,0.0578806212187364,0,353,53.331318930352,45315,6846.20033237649
20200731,S08000015,0,1280,346.545375785142,0.0511959043276538,0,172,46.5670348711284,23722,6422.46047216807
20200731,S08000016,0,347,300.406891178253,0.0461743180306055,0,39,33.7633105358843,7168,6205.52333131331
20200731,S08000017,1,304,204.218729007121,0.0277018407144159,0,40,26.8708853956738,10670,7167.80867929598
20200731,S08000019,0,1097,357.748499869554,0.0539225324419976,0,131,42.7211061831464,19247,6276.74145577876
20200731,S08000020,12,1469,250.810995390131,0.0384484518543722,0,149,25.4396448693871,36738,6272.49445108417
20200731,S08000022,0,383,119.05502020516,0.0217935586662114,0,65,20.2051600870376,17191,5343.79857009636
20200731,S08000024,1,3207,353.357279799026,0.0580410468020415,0,477,52.5573503162256,52047,5734.70107318363
20200731,S08000025,0,9,40.4131118096093,0.00872093023255814,0,1,4.49034575662326,1023,4593.62370902559
20200731,S08000026,0,54,235.602094240838,0.0301675977653631,0,5,21.8150087260035,1736,7574.17102966841
20200731,S08000028,0,7,26.1976047904192,0.0048951048951049,0,0,0,1423,5325.59880239521
20200731,S08000029,0,947,253.513585865346,0.0417015280285349,0,127,33.9981260875385,21762,5825.72614107884
20200731,S08000030,0,1794,429.731477710973,0.0621988004021773,0,205,49.1053249335282,27049,6479.26797135124
20200731,S08000031,6,4992,421.935222124552,0.0574585635359116,0,728,61.5322198931638,81888,6921.36047062006
20200731,S08000032,1,2785,420.758422722466,0.0574866862073236,0,353,53.331318930352,45661,6898.47408974165
20200801,S08000015,0,1280,346.545375785142,0.0509331105009749,0,172,46.5670348711284,23851,6457.38574832142
20200801,S08000016,0,347,300.406891178253,0.0459541782545358,0,39,33.7633105358843,7204,6236.68946411566
20200801,S08000017,0,304,204.218729007121,0.0274789840007231,0,40,26.8708853956738,10759,7227.59639930136
20200801,S08000019,0,1097,357.748499869554,0.0536981741641784,0,131,42.7211061831464,19332,6304.46125750065
20200801,S08000020,12,1481,252.859825849411,0.0383499922316018,0,149,25.4396448693871,37137,6340.61806385522
20200801,S08000022,0,383,119.05502020516,0.021657995928523,0,65,20.2051600870376,17301,5377.99191793597
20200801,S08000024,3,3210,353.687829172084,0.0578170028818444,0,477,52.5573503162256,52310,5763.67923488838
20200801,S08000025,0,9,40.4131118096093,0.00871248789932236,0,1,4.49034575662326,1024,4598.11405478222
20200801,S08000026,0,54,235.602094240838,0.03008356545961,0,5,21.8150087260035,1741,7595.98603839442
20200801,S08000028,0,7,26.1976047904192,0.00485773768216516,0,0,0,1434,5366.76646706587
20200801,S08000029,0,947,253.513585865346,0.0415168785620342,0,127,33.9981260875385,21863,5852.76402088074
20200801,S08000030,1,1795,429.971015881381,0.0618901492949005,0,205,49.1053249335282,27208,6517.35454044602
20200801,S08000031,7,4999,422.526878085063,0.0571817485101175,0,728,61.5322198931638,82424,6966.6644127392
20200801,S08000032,0,2785,420.758422722466,0.0572373964691617,0,353,53.331318930352,45872,6930.35201692099
20200802,S08000015,0,1280,346.545375785142,0.0506168933881683,0,172,46.5670348711284,24008,6499.89170457007
20200802,S08000016,0,347,300.406891178253,0.0457361275866614,0,39,33.7633105358843,7240,6267.85559691802
20200802,S08000017,0,304,204.218729007121,0.0272596843615495,0,40,26.8708853956738,10848,7287.38411930673
20200802,S08000019,0,1097,357.748499869554,0.0533716064999513,0,131,42.7211061831464,19457,6345.22567179755
20200802,S08000020,10,1491,254.567184565477,0.0380269836007039,0,149,25.4396448693871,37718,6439.81560525867
20200802,S08000022,0,383,119.05502020516,0.0215350014056789,0,65,20.2051600870376,17402,5409.38762822505
20200802,S08000024,4,3214,354.128561669495,0.0575531838693503,0,477,52.5573503162256,52630,5798.93783468124
20200802,S08000025,0,9,40.4131118096093,0.00869565217391304,0,1,4.49034575662326,1026,4607.09474629546
20200802,S08000026,0,54,235.602094240838,0.0296377607025247,0,5,21.8150087260035,1768,7713.78708551483
20200802,S08000028,0,7,26.1976047904192,0.00483091787439614,0,0,0,1442,5396.70658682635
20200802,S08000029,0,947,253.513585865346,0.0412996075010903,0,127,33.9981260875385,21983,5884.8882345067595
20200802,S08000030,0,1795,429.971015881381,0.0615189526355473,0,205,49.1053249335282,27383,6559.27372026733
20200802,S08000031,5,5004,422.949489485428,0.0569108464976628,0,728,61.5322198931638,82923,7008.84103049564
20200802,S08000032,0,2785,420.758422722466,0.0569518005766753,0,353,53.331318930352,46116,6967.21559147908
20200803,S08000015,1,1281,346.816114359974,0.0501821600658127,0,172,46.5670348711284,24246,6564.32748538012
20200803,S08000016,0,347,300.406891178253,0.0453061757409583,0,39,33.7633105358843,7312,6330.18786252273
20200803,S08000017,0,304,204.218729007121,0.0269838451979407,0,40,26.8708853956738,10962,7363.9661426844
20200803,S08000019,1,1098,358.074615183929,0.0528545297005873,0,131,42.7211061831464,19676,6416.64492564571
20200803,S08000020,35,1526,260.542940071709,0.0378716434208567,0,149,25.4396448693871,38768,6619.08827044562
20200803,S08000022,1,384,119.365868821884,0.0213725162798464,0,65,20.2051600870376,17583,5465.65122785204
20200803,S08000024,2,3216,354.3489279182,0.056942526293424,0,477,52.5573503162256,53262,5868.57356927213
20200803,S08000025,0,9,40.4131118096093,0.00853889943074004,0,1,4.49034575662326,1045,4692.41131567131
20200803,S08000026,0,54,235.602094240838,0.0293318848451928,0,5,21.8150087260035,1787,7796.68411867365
20200803,S08000028,0,7,26.1976047904192,0.00479123887748118,0,0,0,1454,5441.61676646707
20200803,S08000029,1,948,253.781287645563,0.0409503239740821,0,127,33.9981260875385,22202,5943.51492437425
20200803,S08000030,2,1797,430.450092222196,0.0609586485294617,0,205,49.1053249335282,27682,6630.89563321915
20200803,S08000031,15,5019,424.217323686524,0.0564935503478085,0,728,61.5322198931638,83823,7084.91108256136
20200803,S08000032,3,2788,421.211663393262,0.0564887042852801,0,353,53.331318930352,46567,7035.3527723221
20200804,S08000015,1,1282,347.086852934806,0.0497130448270513,0,172,46.5670348711284,24506,6634.71951483647
20200804,S08000016,0,347,300.406891178253,0.0450415368639668,0,39,33.7633105358843,7357,6369.14552852567
20200804,S08000017,1,305,204.890501142013,0.0266491917868065,0,40,26.8708853956738,11140,7483.54158269515
20200804,S08000019,1,1099,358.400730498304,0.0523283496809828,0,131,42.7211061831464,19903,6490.67310200887
20200804,S08000020,31,1557,265.835752091514,0.0373175466768928,0,149,25.4396448693871,40166,6857.77701895168
20200804,S08000022,1,385,119.676717438607,0.020976353928299,0,65,20.2051600870376,17969,5585.63879390737
20200804,S08000024,3,3219,354.679477291258,0.0563372886695369,0,477,52.5573503162256,53919,5940.96388197184
20200804,S08000025,0,9,40.4131118096093,0.00844277673545966,0,1,4.49034575662326,1057,4746.29546475079
20200804,S08000026,0,54,235.602094240838,0.0288,0,5,21.8150087260035,1821,7945.02617801047
20200804,S08000028,0,7,26.1976047904192,0.00473292765382015,0,0,0,1472,5508.98203592814
20200804,S08000029,2,950,254.316691205997,0.0405774816333504,0,127,33.9981260875385,22462,6013.11738723063
20200804,S08000030,3,1800,431.168706733418,0.0603581248742539,0,205,49.1053249335282,28022,6712.33861115769
20200804,S08000031,15,5034,425.485157887619,0.0560073875457549,0,728,61.5322198931638,84847,7171.46189735614
20200804,S08000032,1,2789,421.362743616861,0.0559826572191333,0,353,53.331318930352,47030,7105.30291584832
20200805,S08000015,0,1282,347.086852934806,0.0492187200061427,0,172,46.5670348711284,24765,6704.840805718
20200805,S08000016,0,347,300.406891178253,0.0444472908927885,0,39,33.7633105358843,7460,6458.31529737685
20200805,S08000017,0,305,204.890501142013,0.0263498920086393,0,40,26.8708853956738,11270,7570.87196023109
20200805,S08000019,1,1100,358.726845812679,0.0517647058823529,0,131,42.7211061831464,20150,6571.22358465954
20200805,S08000020,45,1602,273.518866313813,0.0370353245792491,0,149,25.4396448693871,41654,7111.83199590234
20200805,S08000022,0,385,119.676717438607,0.0206478601308592,0,65,20.2051600870376,18261,5676.40658999067
20200805,S08000024,1,3220,354.789660415611,0.0557074149683402,0,477,52.5573503162256,54582,6014.01529341766
20200805,S08000025,0,9,40.4131118096093,0.00824175824175824,0,1,4.49034575662326,1083,4863.04445442299
20200805,S08000026,0,54,235.602094240838,0.0283018867924528,0,5,21.8150087260035,1854,8089.00523560209
20200805,S08000028,0,7,26.1976047904192,0.00467601870407482,0,0,0,1490,5576.34730538922
20200805,S08000029,3,953,255.119796546647,0.040207577419627,0,127,33.9981260875385,22749,6089.94779815286
20200805,S08000030,3,1803,431.88732124464,0.0597158281720929,0,205,49.1053249335282,28390,6800.48865786763
20200805,S08000031,12,5046,426.499425248496,0.0553180293363152,0,728,61.5322198931638,86172,7283.4539184529
20200805,S08000032,2,2791,421.664904064058,0.0554529017901492,0,353,53.331318930352,47540,7182.35382988367
20200806,S08000015,3,1285,347.899068659303,0.0489467870338628,0,172,46.5670348711284,24968,6759.80073640892
20200806,S08000016,1,348,301.272617089429,0.0439782636168331,0,39,33.7633105358843,7565,6549.21651805039
20200806,S08000017,0,305,204.890501142013,0.0261780104712042,0,40,26.8708853956738,11346,7621.92664248287
20200806,S08000019,3,1103,359.705191755805,0.0514458955223881,0,131,42.7211061831464,20337,6632.20714844769
20200806,S08000020,40,1642,280.348301178078,0.036668974295987,0,149,25.4396448693871,43137,7365.03329349496
20200806,S08000022,0,385,119.676717438607,0.0203574450084602,0,65,20.2051600870376,18527,5759.09232203917
20200806,S08000024,4,3224,355.230392913021,0.0551828015883883,0,477,52.5573503162256,55200,6082.10846426761
20200806,S08000025,0,9,40.4131118096093,0.00818181818181818,0,1,4.49034575662326,1091,4898.96722047598
20200806,S08000026,0,54,235.602094240838,0.0279358510087946,0,5,21.8150087260035,1879,8198.08027923211
20200806,S08000028,0,7,26.1976047904192,0.00460223537146614,0,0,0,1514,5666.16766467066
20200806,S08000029,0,953,255.119796546647,0.0398161687904742,0,127,33.9981260875385,22982,6152.32231294338
20200806,S08000030,3,1806,432.605935755863,0.0590640023547111,0,205,49.1053249335282,28771,6891.75270079287
20200806,S08000031,6,5052,427.006558928934,0.0547630403676885,0,728,61.5322198931638,87200,7370.34282236798
20200806,S08000032,5,2796,422.420305182052,0.055050206733609,0,353,53.331318930352,47994,7250.94425139749
20200807,S08000015,0,1285,347.899068659303,0.0485253578037083,0,172,46.5670348711284,25196,6821.52913147065
20200807,S08000016,0,348,301.272617089429,0.0435380958338546,0,39,33.7633105358843,7645,6618.47459094451
20200807,S08000017,0,305,204.890501142013,0.0259950566777465,0,40,26.8708853956738,11428,7677.011957544
20200807,S08000019,1,1104,360.03130707018,0.051004851004851,0,131,42.7211061831464,20541,6698.73467258022
20200807,S08000020,25,1667,284.616697968243,0.036182496961278,0,149,25.4396448693871,44405,7581.52637869216
20200807,S08000022,3,388,120.609263288778,0.0202727415225456,0,65,20.2051600870376,18751,5828.72241218527
20200807,S08000024,5,3229,355.781308534785,0.0547715167757913,0,477,52.5573503162256,55725,6139.95460455277
20200807,S08000025,0,9,40.4131118096093,0.00813008130081301,0,1,4.49034575662326,1098,4930.39964077234
20200807,S08000026,1,55,239.965095986038,0.0282195997947665,0,5,21.8150087260035,1894,8263.52530541012
20200807,S08000028,0,7,26.1976047904192,0.0045662100456621,0,0,0,1526,5711.07784431138
20200807,S08000029,2,955,255.655200107081,0.0395805702917772,0,127,33.9981260875385,23173,6203.4533529648
20200807,S08000030,2,1808,433.085012096678,0.0584999676438232,0,205,49.1053249335282,29098,6970.08168251611
20200807,S08000031,5,5057,427.429170329299,0.0542794581714359,0,728,61.5322198931638,88109,7447.17357495436
20200807,S08000032,2,2798,422.722465629249,0.0545249045132123,0,353,53.331318930352,48518,7330.11028856323
20200808,S08000015,1,1286,348.169807234135,0.0483022836538462,0,172,46.5670348711284,25338,6859.97400909682
20200808,S08000016,0,348,301.272617089429,0.0433266932270916,0,39,33.7633105358843,7684,6652.23790148039
20200808,S08000017,0,305,204.890501142013,0.0257906308134619,0,40,26.8708853956738,11521,7739.48676608894
20200808,S08000019,0,1104,360.03130707018,0.0507796329515662,0,131,42.7211061831464,20637,6730.04174276024
20200808,S08000020,23,1690,288.543623015196,0.036094914675039,0,149,25.4396448693871,45131,7705.48062147857
20200808,S08000022,0,388,120.609263288778,0.0201328352013284,0,65,20.2051600870376,18884,5870.06527820951
20200808,S08000024,0,3229,355.781308534785,0.0544464303780393,0,477,52.5573503162256,56077,6178.73906432491
20200808,S08000025,0,9,40.4131118096093,0.00810810810810811,0,1,4.49034575662326,1101,4943.87067804221
20200808,S08000026,0,55,239.965095986038,0.0281762295081967,0,5,21.8150087260035,1897,8276.61431064572
20200808,S08000028,0,7,26.1976047904192,0.00453955901426719,0,0,0,1535,5744.76047904192
20200808,S08000029,2,957,256.190603667514,0.039426523297491,0,127,33.9981260875385,23316,6241.7347075358
20200808,S08000030,0,1808,433.085012096678,0.0581331789974599,0,205,49.1053249335282,29293,7016.79162574556
20200808,S08000031,1,5058,427.513692609372,0.0539836704199797,0,728,61.5322198931638,88637,7491.80133883292
20200808,S08000032,0,2798,422.722465629249,0.0542552985204863,0,353,53.331318930352,48773,7368.6357455809
20200809,S08000015,0,1286,348.169807234135,0.0480514142659642,0,172,46.5670348711284,25477,6897.60667099848
20200809,S08000016,0,348,301.272617089429,0.0431654676258993,0,39,33.7633105358843,7714,6678.20967881569
20200809,S08000017,0,305,204.890501142013,0.0256324060845449,0,40,26.8708853956738,11594,7788.52613193605
20200809,S08000019,0,1104,360.03130707018,0.0504870352586089,0,131,42.7211061831464,20763,6771.13227237151
20200809,S08000020,18,1708,291.616868704115,0.0360413589364845,0,149,25.4396448693871,45682,7799.55608673382
20200809,S08000022,0,388,120.609263288778,0.0200444283721651,0,65,20.2051600870376,18969,5896.48741063102
20200809,S08000024,2,3231,356.00167478349,0.0542077712905174,0,477,52.5573503162256,56373,6211.3532691333
20200809,S08000025,0,9,40.4131118096093,0.00808625336927224,0,1,4.49034575662326,1104,4957.34171531208
20200809,S08000026,1,56,244.328097731239,0.0283544303797468,0,5,21.8150087260035,1919,8372.60034904014
20200809,S08000028,0,7,26.1976047904192,0.00451612903225806,0,0,0,1543,5774.70059880239
20200809,S08000029,0,957,256.190603667514,0.0392486568510848,0,127,33.9981260875385,23426,6271.18190335966
20200809,S08000030,1,1809,433.324550267085,0.0577936807130763,0,205,49.1053249335282,29492,7064.45972165665
20200809,S08000031,4,5062,427.851781729664,0.053781834022163,0,728,61.5322198931638,89059,7527.46974102373
20200809,S08000032,0,2798,422.722465629249,0.054015444015444,0,353,53.331318930352,49002,7403.23311678501
20200810,S08000015,2,1288,348.711284383799,0.0477019369652976,0,172,46.5670348711284,25713,6961.50097465887
20200810,S08000016,2,350,303.004068911782,0.0429764243614931,0,39,33.7633105358843,7794,6747.46775170981
20200810,S08000017,0,305,204.890501142013,0.0253532834580216,0,40,26.8708853956738,11725,7876.52828160688
20200810,S08000019,1,1105,360.357422384555,0.0500566251415629,0,131,42.7211061831464,20970,6838.63814244717
20200810,S08000020,25,1733,295.88526549428,0.035691483884255,0,149,25.4396448693871,46822,7994.19498036538
20200810,S08000022,1,389,120.920111905502,0.0198449137843077,0,65,20.2051600870376,19213,5972.33447311159
20200810,S08000024,3,3234,356.332224156548,0.0535226652102676,0,477,52.5573503162256,57189,6301.26269860508
20200810,S08000025,1,10,44.9034575662326,0.00890471950133571,0,1,4.49034575662326,1113,4997.75482712169
20200810,S08000026,0,56,244.328097731239,0.028,0,5,21.8150087260035,1944,8481.67539267016
20200810,S08000028,0,7,26.1976047904192,0.00446713465220166,0,0,0,1560,5838.32335329341
20200810,S08000029,0,957,256.190603667514,0.0387684828843427,0,127,33.9981260875385,23728,6352.02784098514
20200810,S08000030,6,1815,434.76177928953,0.0571149852098936,0,205,49.1053249335282,29963,7177.28219991856
20200810,S08000031,16,5078,429.204138210832,0.0533190533190533,0,728,61.5322198931638,90160,7620.52877138414
20200810,S08000032,2,2800,423.024626076447,0.0534912599102111,0,353,53.331318930352,49545,7485.26967819912
20200811,S08000015,1,1289,348.982022958631,0.0473288048467046,0,172,46.5670348711284,25946,7024.58306259476
20200811,S08000016,0,350,303.004068911782,0.042563541286635,0,39,33.7633105358843,7873,6815.86009869275
20200811,S08000017,0,305,204.890501142013,0.0250451634094268,0,40,26.8708853956738,11873,7975.95055757087
20200811,S08000019,2,1107,361.009653013306,0.0497081275258195,0,131,42.7211061831464,21163,6901.57839812158
20200811,S08000020,32,1765,301.348813385692,0.0356897318720427,0,149,25.4396448693871,47689,8142.22298104832
20200811,S08000022,0,389,120.920111905502,0.0195969773299748,0,65,20.2051600870376,19461,6049.42493005906
20200811,S08000024,3,3237,356.662773529606,0.0529457947593968,0,477,52.5573503162256,57901,6379.71308314419
20200811,S08000025,2,12,53.8841490794791,0.010462074978204,0,1,4.49034575662326,1135,5096.5424337674
20200811,S08000026,0,56,244.328097731239,0.0276270350271337,0,5,21.8150087260035,1971,8599.47643979058
20200811,S08000028,0,7,26.1976047904192,0.00442198357548958,0,0,0,1576,5898.20359281437
20200811,S08000029,1,958,256.458305447731,0.0383108054067024,0,127,33.9981260875385,24048,6437.69241065453
20200811,S08000030,4,1819,435.71993197116,0.0566102327897423,0,205,49.1053249335282,30313,7261.12055956117
20200811,S08000031,13,5091,430.302927851782,0.0528276434575075,0,728,61.5322198931638,91279,7715.10920278585
20200811,S08000032,5,2805,423.78002719444,0.0530255770430443,0,353,53.331318930352,50094,7568.21272095483
20200812,S08000015,1,1290,349.252761533463,0.046943231441048,0,172,46.5670348711284,26190,7090.6432748538
20200812,S08000016,0,350,303.004068911782,0.0421585160202361,0,39,33.7633105358843,7952,6884.2524456757
20200812,S08000017,0,305,204.890501142013,0.0247766043866775,0,40,26.8708853956738,12005,8064.62447937659
20200812,S08000019,0,1107,361.009653013306,0.0492328218812542,0,131,42.7211061831464,21378,6971.69319071224
20200812,S08000020,27,1792,305.958681919071,0.0357228291204848,0,149,25.4396448693871,48372,8258.83558135564
20200812,S08000022,0,389,120.920111905502,0.0193609396774836,0,65,20.2051600870376,19703,6124.65029530619
20200812,S08000024,4,3241,357.103506027017,0.0524196157080934,0,477,52.5573503162256,58587,6455.29870645012
20200812,S08000025,2,14,62.8648405927256,0.011844331641286,0,1,4.49034575662326,1168,5244.72384373597
20200812,S08000026,0,56,244.328097731239,0.0271449345613185,0,5,21.8150087260035,2007,8756.5445026178
20200812,S08000028,0,7,26.1976047904192,0.00439698492462312,0,0,0,1585,5931.88622754491
20200812,S08000029,2,960,256.993709008165,0.038019801980198,0,127,33.9981260875385,24290,6502.47624146701
20200812,S08000030,3,1822,436.438546482382,0.0561254351107415,0,205,49.1053249335282,30641,7339.68907945481
20200812,S08000031,9,5100,431.063628372439,0.0523549460025459,0,728,61.5322198931638,92312,7802.42071810129
20200812,S08000032,1,2806,423.931107418039,0.0525871924136509,0,353,53.331318930352,50553,7637.55854358665
20200813,S08000015,0,1290,349.252761533463,0.046553590761458,0,172,46.5670348711284,26420,7152.91314706519
20200813,S08000016,0,350,303.004068911782,0.0417014178482068,0,39,33.7633105358843,8043,6963.03350359276
20200813,S08000017,0,305,204.890501142013,0.0245374094931617,0,40,26.8708853956738,12125,8145.23713556362
20200813,S08000019,1,1108,361.335768327681,0.0489053672316384,0,131,42.7211061831464,21548,7027.13279415601
20200813,S08000020,23,1815,309.885606966024,0.0355973091180105,0,149,25.4396448693871,49172,8395.42427864094
20200813,S08000022,0,389,120.920111905502,0.0191578428958385,0,65,20.2051600870376,19916,6190.86105066832
20200813,S08000024,3,3244,357.434055400075,0.0519305884612922,0,477,52.5573503162256,59224,6525.48535666277
20200813,S08000025,1,15,67.3551863493489,0.0125,0,1,4.49034575662326,1185,5321.05972159856
20200813,S08000026,0,56,244.328097731239,0.0267303102625298,0,5,21.8150087260035,2039,8896.16055846422
20200813,S08000028,0,7,26.1976047904192,0.00437226733291693,0,0,0,1594,5965.56886227545
20200813,S08000029,4,964,258.064516129032,0.0378365648795039,0,127,33.9981260875385,24514,6562.44144023558
20200813,S08000030,9,1831,438.594390016049,0.0557144595910419,0,205,49.1053249335282,31033,7433.58804225453
20200813,S08000031,8,5108,431.739806613023,0.0519491085866547,0,728,61.5322198931638,93219,7879.08242612753
20200813,S08000032,10,2816,425.441909654026,0.0523031203566122,0,353,53.331318930352,51024,7708.71732890165
20200814,S08000015,2,1292,349.794238683128,0.0462551911785765,0,172,46.5670348711284,26640,7212.47563352826
20200814,S08000016,0,350,303.004068911782,0.0414250207125104,0,39,33.7633105358843,8099,7011.51415461865
20200814,S08000017,0,305,204.890501142013,0.0243435230265783,0,40,26.8708853956738,12224,8211.74257691791
20200814,S08000019,1,1109,361.661883642056,0.048591333304123,0,131,42.7211061831464,21714,7081.26793634229
20200814,S08000020,23,1838,313.812532012976,0.035555383603513,0,149,25.4396448693871,49856,8512.20761481987
20200814,S08000022,1,390,121.230960522226,0.0189873417721519,0,65,20.2051600870376,20150,6263.59962698166
20200814,S08000024,2,3246,357.65442164878,0.0514543869382579,0,477,52.5573503162256,59839,6593.24797813967
20200814,S08000025,1,16,71.8455321059722,0.0131147540983607,0,1,4.49034575662326,1204,5406.37629097441
20200814,S08000026,0,56,244.328097731239,0.026452527161077,0,5,21.8150087260035,2061,8992.14659685864
20200814,S08000028,0,7,26.1976047904192,0.00433168316831683,0,0,0,1609,6021.70658682635
20200814,S08000029,2,966,258.599919689466,0.0375174770855989,0,127,33.9981260875385,24782,6634.18551733369
20200814,S08000030,4,1835,439.552542697679,0.055161426080683,0,205,49.1053249335282,31431,7528.9242340767
20200814,S08000031,6,5114,432.246940293461,0.0513830417876556,0,728,61.5322198931638,94413,7980.00202853472
20200814,S08000032,8,2824,426.650551442816,0.0518621905531477,0,353,53.331318930352,51628,7799.96978395528
20200815,S08000015,1,1293,350.06497725796,0.046040450078336403,0,172,46.5670348711284,26791,7253.35715832792
20200815,S08000016,0,350,303.004068911782,0.0411667842860503,0,39,33.7633105358843,8152,7057.397627911
20200815,S08000017,0,305,204.890501142013,0.0241660724189842,0,40,26.8708853956738,12316,8273.54561332796
20200815,S08000019,0,1109,361.661883642056,0.0483350767085077,0,131,42.7211061831464,21835,7120.72788938169
20200815,S08000020,8,1846,315.178418985829,0.0353565340637031,0,149,25.4396448693871,50365,8599.11217346765
20200815,S08000022,0,390,121.230960522226,0.0188770571151985,0,65,20.2051600870376,20270,6300.9014609885
20200815,S08000024,2,3248,357.874787897486,0.0511270620828611,0,477,52.5573503162256,60280,6641.8387359792
20200815,S08000025,0,16,71.8455321059722,0.0130293159609121,0,1,4.49034575662326,1212,5442.29905702739
20200815,S08000026,0,56,244.328097731239,0.0263901979264844,0,5,21.8150087260035,2066,9013.96160558464
20200815,S08000028,0,7,26.1976047904192,0.00432098765432099,0,0,0,1613,6036.67664670659
20200815,S08000029,2,968,259.1353232499,0.0373528844298669,0,127,33.9981260875385,24947,6678.35631106947
20200815,S08000030,1,1836,439.792080868086,0.0547765379795931,0,205,49.1053249335282,31682,7589.04831484897
20200815,S08000031,5,5119,432.669551693827,0.0510114598903837,0,728,61.5322198931638,95231,8049.14125363446
20200815,S08000032,1,2825,426.801631666415,0.0515341676091795,0,353,53.331318930352,51993,7855.11406556882
20200816,S08000015,0,1293,350.06497725796,0.0457747725422169,0,172,46.5670348711284,26954,7297.48754602556
20200816,S08000016,0,350,303.004068911782,0.0408974059359663,0,39,33.7633105358843,8208,7105.87827893689
20200816,S08000017,0,305,204.890501142013,0.0239911901203493,0,40,26.8708853956738,12408,8335.34864973801
20200816,S08000019,0,1109,361.661883642056,0.0479733529437211,0,131,42.7211061831464,22008,7177.14583876859
20200816,S08000020,9,1855,316.715041830289,0.0352105992445381,0,149,25.4396448693871,50828,8678.16288202151
20200816,S08000022,1,391,121.541809138949,0.0188134533031805,0,65,20.2051600870376,20392,6338.82499222879
20200816,S08000024,1,3249,357.984971021838,0.050662716357399,0,477,52.5573503162256,60881,6708.05879371515
