Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200829,S12000008,East Ayrshire,0,470,385.214326694533,0,51,41.7998524711089,10627,8709.94180804852
20200829,S12000010,East Lothian,1,290,270.800261462321,0,60,56.0276403025493,9851,9198.80474367355
20200829,S12000011,East Renfrewshire,2,406,424.997383021041,0,52,54.4331623573746,10324,10807.0763111065
20200829,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1868,6991.01796407186
20200829,S12000014,Falkirk,3,697,433.215240226242,0,75,46.6157001678165,15560,9671.20392814967
20200829,S12000017,Highland,1,241,102.192257134376,0,30,12.721027859051,18970,8043.92994953992
20200829,S12000018,Inverclyde,0,381,489.717223650386,0,64,82.2622107969152,9091,11685.0899742931
20200829,S12000019,Midlothian,0,548,592.688730261735,0,87,94.0947436729396,9829,10630.5429374865
20200829,S12000020,Moray,0,104,108.536839908161,0,13,13.5671049885201,8126,8480.48424128575
20200829,S12000021,North Ayrshire,0,431,319.875315422295,0,63,46.7567166394538,12587,9341.69511652071
20200829,S12000023,Orkney Islands,0,16,71.8455321059722,0,1,4.49034575662326,1454,6528.96273013022
20200829,S12000026,Scottish Borders,3,370,320.318587135313,0,39,33.7633105358843,10840,9384.46887715349
20200829,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2357,10283.595113438
20200829,S12000028,South Ayrshire,3,426,378.296776485214,0,57,50.6171743184442,10375,9213.21374655892
20200829,S12000029,South Lanarkshire,7,1446,451.127819548872,0,185,57.7169063738184,33447,10434.9046891087
20200829,S12000030,Stirling,1,246,261.118777199873,0,25,26.536461097548,8517,9040.44156671266
20200829,S12000033,Aberdeen City,0,1149,502.470809463419,0,78,34.1102899374645,26614,11638.605851226701
20200829,S12000034,Aberdeenshire,1,628,240.419585773898,0,59,22.5871903832166,26404,10108.3419470924
20200829,S12000035,Argyll & Bute,0,175,203.796436473739,0,35,40.7592872947479,8086,9416.55991615232
20200829,S12000036,City of Edinburgh,11,1912,364.239041395996,0,263,50.1019183510182,45312,8632.00807726744
20200829,S12000038,Renfrewshire,7,742,414.2936906756,0,94,52.4846454494696,20930,11686.2088218872
20200829,S12000039,West Dunbartonshire,8,476,535.252445743843,0,69,77.5891150342966,10286,11566.4005397504
20200829,S12000040,West Lothian,4,540,294.920808301475,0,67,36.592026215183,16698,9119.6067722556
20200829,S12000041,Angus,0,518,445.78313253012,0,46,39.5869191049914,11718,10084.3373493976
20200829,S12000042,Dundee City,1,1095,733.32440396464,0,113,75.6763996785427,17115,11461.9608893651
20200829,S12000045,East Dunbartonshire,5,565,520.066273932253,0,66,60.7511045655376,12039,11081.5537555228
20200829,S12000047,Fife,1,993,265.827867755321,0,127,33.9981260875385,33438,8951.41212689064
20200829,S12000048,Perth & Kinross,2,507,333.662388943732,0,47,30.9312273774268,15654,10302.0730503455
20200829,S12000049,Glasgow City,22,2849,449.993682082386,0,382,60.3361132170836,66358,10481.1094263331
20200829,S12000050,North Lanarkshire,9,1497,438.527111345461,0,168,49.2134633974866,36904,10810.5574596479
20200830,S12000005,Clackmannanshire,0,202,391.928599146294,0,31,60.1474582848273,4978,9658.51765618937
20200830,S12000006,Dumfries & Galloway,0,314,210.936450356039,0,40,26.8708853956738,15092,10138.3850597877
20200830,S12000008,East Ayrshire,1,471,386.033931644947,0,51,41.7998524711089,10839,8883.69805753627
20200830,S12000010,East Lothian,0,290,270.800261462321,0,60,56.0276403025493,10004,9341.67522644505
20200830,S12000011,East Renfrewshire,4,410,429.184549356223,0,52,54.4331623573746,10500,10991.3116298545
20200830,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1891,7077.09580838323
20200830,S12000014,Falkirk,3,700,435.079868232954,0,75,46.6157001678165,15832,9840.26353409162
20200830,S12000017,Highland,1,242,102.616291396345,0,30,12.721027859051,19240,8158.41920027138
20200830,S12000018,Inverclyde,3,384,493.573264781491,0,64,82.2622107969152,9199,11823.9074550129
20200830,S12000019,Midlothian,0,548,592.688730261735,0,87,94.0947436729396,9976,10789.5306078304
20200830,S12000020,Moray,0,104,108.536839908161,0,13,13.5671049885201,8228,8586.9338342726
20200830,S12000021,North Ayrshire,6,437,324.328336054624,0,63,46.7567166394538,12781,9485.67611696601
20200830,S12000023,Orkney Islands,1,17,76.3358778625954,0,1,4.49034575662326,1462,6564.88549618321
20200830,S12000026,Scottish Borders,1,371,321.184313046489,0,39,33.7633105358843,10973,9499.61042333997
20200830,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2362,10305.410122164
20200830,S12000028,South Ayrshire,4,430,381.848858893526,0,57,50.6171743184442,10601,9413.90640262854
20200830,S12000029,South Lanarkshire,8,1454,453.623685770443,0,185,57.7169063738184,33948,10591.2083112345
20200830,S12000030,Stirling,0,246,261.118777199873,0,25,26.536461097548,8667,9199.66033329795
20200830,S12000033,Aberdeen City,0,1149,502.470809463419,0,78,34.1102899374645,26894,11761.053045874
20200830,S12000034,Aberdeenshire,0,628,240.419585773898,0,59,22.5871903832166,26725,10231.2315761265
20200830,S12000035,Argyll & Bute,2,177,206.125538604868,0,35,40.7592872947479,8196,9544.66053336439
20200830,S12000036,City of Edinburgh,8,1920,365.763054121502,0,263,50.1019183510182,46027,8768.21671460957
20200830,S12000038,Renfrewshire,6,748,417.643774427694,0,94,52.4846454494696,21213,11844.2211055276
20200830,S12000039,West Dunbartonshire,1,477,536.376925671877,0,69,77.5891150342966,10401,11695.7157314742
20200830,S12000040,West Lothian,2,542,296.01310759148,0,67,36.592026215183,16927,9244.67504096122
20200830,S12000041,Angus,1,519,446.643717728055,0,46,39.5869191049914,11881,10224.6127366609
20200830,S12000042,Dundee City,4,1099,736.00321457273,0,113,75.6763996785427,17296,11583.1770693812
20200830,S12000045,East Dunbartonshire,2,567,521.907216494845,0,66,60.7511045655376,12209,11238.0338733432
20200830,S12000047,Fife,4,997,266.898674876188,0,127,33.9981260875385,33904,9076.16115647169
20200830,S12000048,Perth & Kinross,2,509,334.978611385324,0,47,30.9312273774268,15848,10429.74662718
20200830,S12000049,Glasgow City,26,2875,454.100328531716,0,382,60.3361132170836,67108,10599.5703816022
20200830,S12000050,North Lanarkshire,12,1509,442.042358730996,0,168,49.2134633974866,37305,10928.0253097812
20200831,S12000005,Clackmannanshire,2,204,395.80908032596,0,31,60.1474582848273,5079,9854.48195576251
20200831,S12000006,Dumfries & Galloway,0,314,210.936450356039,0,40,26.8708853956738,15337,10302.9692328362
20200831,S12000008,East Ayrshire,2,473,387.673141545775,0,51,41.7998524711089,11117,9111.54823375133
20200831,S12000010,East Lothian,1,291,271.734055467364,0,60,56.0276403025493,10246,9567.65337566533
20200831,S12000011,East Renfrewshire,3,413,432.32492410761,0,52,54.4331623573746,10749,11251.9627342196
20200831,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1928,7215.56886227545
20200831,S12000014,Falkirk,3,703,436.944496239667,0,75,46.6157001678165,16341,10156.6287525639
20200831,S12000017,Highland,3,245,103.88839418225,0,30,12.721027859051,19900,8438.2818131705
20200831,S12000018,Inverclyde,0,384,493.573264781491,0,64,82.2622107969152,9450,12146.529562982
20200831,S12000019,Midlothian,0,548,592.688730261735,0,87,94.0947436729396,10210,11042.6130218473
20200831,S12000020,Moray,2,106,110.624086829472,0,13,13.5671049885201,8418,8785.22229179712
20200831,S12000021,North Ayrshire,1,438,325.070506160012,0,63,46.7567166394538,13152,9761.02122606502
20200831,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1488,6681.63448585541
20200831,S12000026,Scottish Borders,3,374,323.781490780019,0,39,33.7633105358843,11205,9700.45883473292
20200831,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2403,10484.2931937173
20200831,S12000028,South Ayrshire,2,432,383.624900097682,0,57,50.6171743184442,10902,9681.20060385401
20200831,S12000029,South Lanarkshire,10,1464,456.743518547406,0,185,57.7169063738184,34887,10884.1606089914
20200831,S12000030,Stirling,3,249,264.303152531578,0,25,26.536461097548,8895,9441.67285850759
20200831,S12000033,Aberdeen City,2,1151,503.345432282328,0,78,34.1102899374645,27378,11972.71176805
20200831,S12000034,Aberdeenshire,0,628,240.419585773898,0,59,22.5871903832166,27281,10444.0871329582
20200831,S12000035,Argyll & Bute,3,180,209.61919180156,0,35,40.7592872947479,8433,9820.65913590311
20200831,S12000036,City of Edinburgh,11,1931,367.858571619073,0,263,50.1019183510182,47069,8966.71937210676
20200831,S12000038,Renfrewshire,8,756,422.110552763819,0,94,52.4846454494696,21665,12096.5940815187
20200831,S12000039,West Dunbartonshire,8,485,545.372765096143,0,69,77.5891150342966,10674,12002.6987518273
20200831,S12000040,West Lothian,0,542,296.01310759148,0,67,36.592026215183,17343,9471.87329328236
20200831,S12000041,Angus,3,522,449.225473321859,0,46,39.5869191049914,12176,10478.4853700516
20200831,S12000042,Dundee City,0,1099,736.00321457273,0,113,75.6763996785427,17693,11849.0490222341
20200831,S12000045,East Dunbartonshire,9,576,530.19145802651,0,66,60.7511045655376,12493,11499.4477172312
20200831,S12000047,Fife,0,997,266.898674876188,0,127,33.9981260875385,34779,9310.40021416142
20200831,S12000048,Perth & Kinross,2,511,336.294833826917,0,47,30.9312273774268,16179,10647.5814412636
20200831,S12000049,Glasgow City,50,2925,461.997725549659,0,382,60.3361132170836,68597,10834.7548647966
20200831,S12000050,North Lanarkshire,12,1521,445.55760611653,0,168,49.2134633974866,38212,11193.7194246712
20200901,S12000005,Clackmannanshire,0,204,395.80908032596,0,31,60.1474582848273,5190,10069.848661234
20200901,S12000006,Dumfries & Galloway,3,317,212.951766760715,0,40,26.8708853956738,15669,10525.9975816203
20200901,S12000008,East Ayrshire,3,476,390.131956397017,0,51,41.7998524711089,11415,9355.79050897467
20200901,S12000010,East Lothian,1,292,272.667849472406,0,60,56.0276403025493,10445,9753.47838266878
20200901,S12000011,East Renfrewshire,4,417,436.512090442793,0,52,54.4331623573746,11022,11537.7368365958
20200901,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1977,7398.95209580838
20200901,S12000014,Falkirk,2,705,438.187581577475,0,75,46.6157001678165,16837,10464.9139163404
20200901,S12000017,Highland,19,264,111.945045159649,0,30,12.721027859051,20439,8666.83628037145
20200901,S12000018,Inverclyde,1,385,494.858611825193,0,64,82.2622107969152,9758,12542.4164524422
20200901,S12000019,Midlothian,3,551,595.933376595284,0,87,94.0947436729396,10423,11272.9829115293
20200901,S12000020,Moray,4,110,114.798580672094,0,13,13.5671049885201,8596,8970.98726779378
20200901,S12000021,North Ayrshire,1,439,325.8126762654,0,63,46.7567166394538,13563,10066.0531393795
20200901,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1506,6762.46070947463
20200901,S12000026,Scottish Borders,1,375,324.647216691196,0,39,33.7633105358843,11358,9832.91489914293
20200901,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2437,10632.6352530541
20200901,S12000028,South Ayrshire,3,435,386.288961903916,0,57,50.6171743184442,11194,9940.50261966078
20200901,S12000029,South Lanarkshire,19,1483,462.671200823636,0,185,57.7169063738184,35669,11128.1315321499
20200901,S12000030,Stirling,2,251,266.426069419382,0,25,26.536461097548,9110,9669.8864239465
20200901,S12000033,Aberdeen City,6,1157,505.969300739056,0,78,34.1102899374645,27843,12176.0615734464
20200901,S12000034,Aberdeenshire,4,632,241.950920715133,0,59,22.5871903832166,27712,10609.0884728762
20200901,S12000035,Argyll & Bute,1,181,210.783742867125,0,35,40.7592872947479,8660,10085.0122277862
20200901,S12000036,City of Edinburgh,12,1943,370.144590707332,0,263,50.1019183510182,48137,9170.17507096184
20200901,S12000038,Renfrewshire,12,768,428.810720268007,0,94,52.4846454494696,22105,12342.2668900056
20200901,S12000039,West Dunbartonshire,11,496,557.742044304509,0,69,77.5891150342966,10979,12345.6651298774
20200901,S12000040,West Lothian,4,546,298.197706171491,0,67,36.592026215183,17799,9720.9175314036
20200901,S12000041,Angus,1,523,450.086058519793,0,46,39.5869191049914,12444,10709.1222030981
20200901,S12000042,Dundee City,2,1101,737.342619876775,0,113,75.6763996785427,18052,12089.4722743102
20200901,S12000045,East Dunbartonshire,3,579,532.952871870398,0,66,60.7511045655376,12771,11755.3387334315
20200901,S12000047,Fife,5,1002,268.237183777272,0,127,33.9981260875385,35698,9556.4181501807
20200901,S12000048,Perth & Kinross,8,519,341.559723593287,0,47,30.9312273774268,16516,10869.3649226719
20200901,S12000049,Glasgow City,56,2981,470.842810209755,0,382,60.3361132170836,70337,11109.584281021
20200901,S12000050,North Lanarkshire,5,1526,447.02229252717,0,168,49.2134633974866,39072,11445.6454873012
20200902,S12000005,Clackmannanshire,0,204,395.80908032596,0,31,60.1474582848273,5293,10269.6934419868
20200902,S12000006,Dumfries & Galloway,0,317,212.951766760715,0,40,26.8708853956738,15982,10736.2622598415
20200902,S12000008,East Ayrshire,6,482,395.0495860995,0,51,41.7998524711089,11749,9629.53856241292
20200902,S12000010,East Lothian,2,294,274.535437482491,0,60,56.0276403025493,10670,9963.58203380334
20200902,S12000011,East Renfrewshire,4,421,440.699256777976,0,52,54.4331623573746,11278,11805.7154820475
20200902,S12000013,Na h-Eileanan Siar,2,9,33.6826347305389,0,0,0,1998,7477.54491017964
20200902,S12000014,Falkirk,4,709,440.673752253092,0,75,46.6157001678165,17271,10734.6634346448
20200902,S12000017,Highland,3,267,113.217147945554,0,30,12.721027859051,20925,8872.91693168808
20200902,S12000018,Inverclyde,3,388,498.714652956298,0,64,82.2622107969152,9982,12830.3341902314
20200902,S12000019,Midlothian,2,553,598.096474150984,0,87,94.0947436729396,10654,11522.8206792126
20200902,S12000020,Moray,0,110,114.798580672094,0,13,13.5671049885201,8730,9110.8328115216
20200902,S12000021,North Ayrshire,3,442,328.039186581564,0,63,46.7567166394538,13917,10328.781356687
20200902,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1532,6879.20969914684
20200902,S12000026,Scottish Borders,6,381,329.841572158255,0,39,33.7633105358843,11555,10003.4629036447
20200902,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2477,10807.1553228621
20200902,S12000028,South Ayrshire,5,440,390.729064914306,0,57,50.6171743184442,11468,10183.8202646301
20200902,S12000029,South Lanarkshire,11,1494,466.103016878295,0,185,57.7169063738184,36598,11417.9639971298
20200902,S12000030,Stirling,4,255,270.67190319499,0,25,26.536461097548,9337,9910.83749071224
20200902,S12000033,Aberdeen City,5,1162,508.15585778633,0,78,34.1102899374645,28228,12344.4264660865
20200902,S12000034,Aberdeenshire,3,635,243.09942192106,0,59,22.5871903832166,28085,10751.8854561464
20200902,S12000035,Argyll & Bute,0,181,210.783742867125,0,35,40.7592872947479,8852,10308.6060323745
20200902,S12000036,City of Edinburgh,11,1954,372.240108204904,0,263,50.1019183510182,49188,9370.39224277523
20200902,S12000038,Renfrewshire,11,779,434.952540480179,0,94,52.4846454494696,22603,12620.3238414294
20200902,S12000039,West Dunbartonshire,11,507,570.111323512875,0,69,77.5891150342966,11309,12716.7435061284
20200902,S12000040,West Lothian,6,552,301.474604041507,0,67,36.592026215183,18206,9943.20043691972
20200902,S12000041,Angus,2,525,451.807228915663,0,46,39.5869191049914,12650,10886.4027538726
20200902,S12000042,Dundee City,2,1103,738.68202518082,0,113,75.6763996785427,18366,12299.7589070453
20200902,S12000045,East Dunbartonshire,4,583,536.634756995582,0,66,60.7511045655376,13031,11994.6612665685
20200902,S12000047,Fife,5,1007,269.575692678356,0,127,33.9981260875385,36510,9773.79199571677
20200902,S12000048,Perth & Kinross,2,521,342.87594603488,0,47,30.9312273774268,16798,11054.9522869365
20200902,S12000049,Glasgow City,61,3042,480.477634571645,1,383,60.4940611574425,71986,11370.0404346727
20200902,S12000050,North Lanarkshire,14,1540,451.12341447696,0,168,49.2134633974866,39885,11683.8034976711
20200903,S12000005,Clackmannanshire,3,207,401.62980209546,0,31,60.1474582848273,5378,10434.6138921226
20200903,S12000006,Dumfries & Galloway,0,317,212.951766760715,0,40,26.8708853956738,16173,10864.5707376058
20200903,S12000008,East Ayrshire,1,483,395.869191049914,0,51,41.7998524711089,12014,9846.7338742726
20200903,S12000010,East Lothian,3,297,277.336819497619,0,60,56.0276403025493,10850,10131.664954711
20200903,S12000011,East Renfrewshire,7,428,448.026797864545,0,52,54.4331623573746,11484,12021.3545483094
20200903,S12000013,Na h-Eileanan Siar,0,9,33.6826347305389,0,0,0,2019,7556.1377245509
20200903,S12000014,Falkirk,11,720,447.510721611039,0,75,46.6157001678165,17628,10956.5541674436
20200903,S12000017,Highland,4,271,114.913284993427,0,30,12.721027859051,21393,9071.36496628928
20200903,S12000018,Inverclyde,1,389,500,0,64,82.2622107969152,10118,13005.1413881748
20200903,S12000019,Midlothian,5,558,603.504218040234,0,87,94.0947436729396,10820,11702.3577763357
20200903,S12000020,Moray,1,111,115.842204132749,0,13,13.5671049885201,8887,9274.6816948445
20200903,S12000021,North Ayrshire,2,444,329.523526792341,0,63,46.7567166394538,14226,10558.1119192519
20200903,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1553,6973.50696003592
20200903,S12000026,Scottish Borders,3,384,332.438749891784,0,39,33.7633105358843,11743,10166.2193749459
20200903,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2500,10907.5043630017
20200903,S12000028,South Ayrshire,6,446,396.057188526774,0,57,50.6171743184442,11762,10444.8983216411
20200903,S12000029,South Lanarkshire,15,1509,470.78276604374,0,185,57.7169063738184,37383,11662.8708701214
20200903,S12000030,Stirling,6,261,277.040653858401,0,25,26.536461097548,9514,10098.7156352829
20200903,S12000033,Aberdeen City,3,1165,509.467792014694,0,78,34.1102899374645,28595,12504.9197533564
20200903,S12000034,Aberdeenshire,5,640,245.013590597603,0,59,22.5871903832166,28448,10890.8541020635
20200903,S12000035,Argyll & Bute,2,183,213.112844998253,0,35,40.7592872947479,9016,10499.5924071271
20200903,S12000036,City of Edinburgh,17,1971,375.47863524660397,0,263,50.1019183510182,50114,9546.79671575258
20200903,S12000038,Renfrewshire,10,789,440.536013400335,0,94,52.4846454494696,22965,12822.445561139
20200903,S12000039,West Dunbartonshire,8,515,579.107162937142,0,69,77.5891150342966,11627,13074.328123243
20200903,S12000040,West Lothian,2,554,302.566903331513,0,67,36.592026215183,18550,10131.0759148007
20200903,S12000041,Angus,0,525,451.807228915663,0,46,39.5869191049914,12851,11059.3803786575
20200903,S12000042,Dundee City,4,1107,741.36083578891,0,113,75.6763996785427,18632,12477.8998124833
20200903,S12000045,East Dunbartonshire,6,589,542.157584683358,0,66,60.7511045655376,13256,12201.7673048601
20200903,S12000047,Fife,4,1011,270.646499799224,0,127,33.9981260875385,37102,9932.27144960514
20200903,S12000048,Perth & Kinross,5,526,346.166502138862,0,47,30.9312273774268,17070,11233.9585389931
20200903,S12000049,Glasgow City,52,3094,488.690927470306,1,384,60.6520090978014,73496,11608.5418246146
20200903,S12000050,North Lanarkshire,13,1553,454.931599144623,0,168,49.2134633974866,40652,11908.4863930632
20200904,S12000005,Clackmannanshire,1,208,403.570042685293,0,31,60.1474582848273,5455,10584.0124175398
20200904,S12000006,Dumfries & Galloway,0,317,212.951766760715,0,40,26.8708853956738,16365,10993.550987505
20200904,S12000008,East Ayrshire,4,487,399.14761085157,0,51,41.7998524711089,12232,10025.4077534628
20200904,S12000010,East Lothian,2,299,279.204407507704,0,60,56.0276403025493,10982,10254.9257633766
20200904,S12000011,East Renfrewshire,6,434,454.307547367319,0,52,54.4331623573746,11669,12215.0109913116
20200904,S12000013,Na h-Eileanan Siar,0,9,33.6826347305389,0,0,0,2027,7586.07784431138
20200904,S12000014,Falkirk,6,726,451.239977624464,0,75,46.6157001678165,17936,11147.9893094661
20200904,S12000017,Highland,5,276,117.033456303269,0,30,12.721027859051,21770,9231.22588305135
20200904,S12000018,Inverclyde,0,389,500,0,64,82.2622107969152,10293,13230.0771208226
20200904,S12000019,Midlothian,1,559,604.585766818084,0,87,94.0947436729396,10950,11842.9591174562
20200904,S12000020,Moray,0,111,115.842204132749,0,13,13.5671049885201,8985,9376.95679398873
20200904,S12000021,North Ayrshire,2,446,331.007867003117,0,63,46.7567166394538,14474,10742.1701053882
20200904,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1576,7076.78491243826
20200904,S12000026,Scottish Borders,3,387,335.035927625314,0,39,33.7633105358843,11894,10296.9439875335
20200904,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2517,10981.6753926702
20200904,S12000028,South Ayrshire,4,450,399.609270935086,0,57,50.6171743184442,11973,10632.2706686795
20200904,S12000029,South Lanarkshire,17,1526,476.086481764577,0,185,57.7169063738184,37955,11841.3253049637
20200904,S12000030,Stirling,7,268,284.470862965715,0,25,26.536461097548,9663,10256.8729434243
20200904,S12000033,Aberdeen City,5,1170,511.654349061967,1,79,34.5476013469191,28901,12638.7370446495
20200904,S12000034,Aberdeenshire,2,642,245.779258068221,0,59,22.5871903832166,28725,10996.899046744
20200904,S12000035,Argyll & Bute,0,183,213.112844998253,0,35,40.7592872947479,9121,10621.8702690113
20200904,S12000036,City of Edinburgh,5,1976,376.431143200046,0,263,50.1019183510182,50869,9690.62541672223
20200904,S12000038,Renfrewshire,11,800,446.677833612507,0,94,52.4846454494696,23340,13031.8257956449
20200904,S12000039,West Dunbartonshire,7,522,586.978522433375,0,69,77.5891150342966,11820,13291.3527493534
20200904,S12000040,West Lothian,3,557,304.205352266521,0,67,36.592026215183,18817,10276.8978700164
20200904,S12000041,Angus,0,525,451.807228915663,0,46,39.5869191049914,12991,11179.8623063683
20200904,S12000042,Dundee City,1,1108,742.030538440932,0,113,75.6763996785427,18840,12617.1979641039
20200904,S12000045,East Dunbartonshire,9,598,550.441826215022,0,66,60.7511045655376,13429,12361.0088365243
20200904,S12000047,Fife,7,1018,272.520412260742,0,127,33.9981260875385,37594,10063.9807254718
20200904,S12000048,Perth & Kinross,1,527,346.824613359658,0,47,30.9312273774268,17322,11399.8025666338
20200904,S12000049,Glasgow City,45,3139,495.798584786454,0,384,60.6520090978014,74841,11820.9818043973
20200904,S12000050,North Lanarkshire,15,1568,459.325658376542,0,168,49.2134633974866,41301,12098.6026891642
20200905,S12000005,Clackmannanshire,0,208,403.570042685293,0,31,60.1474582848273,5488,10648.0403570043
20200905,S12000006,Dumfries & Galloway,1,318,213.623538895607,0,40,26.8708853956738,16486,11074.835415827
20200905,S12000008,East Ayrshire,4,491,402.426030653225,0,51,41.7998524711089,12375,10142.611261372
20200905,S12000010,East Lothian,1,300,280.138201512746,0,60,56.0276403025493,11061,10328.695489775
20200905,S12000011,East Renfrewshire,10,444,464.775463205276,0,52,54.4331623573746,11830,12383.5444363027
20200905,S12000013,Na h-Eileanan Siar,0,9,33.6826347305389,0,0,0,2037,7623.50299401198
20200905,S12000014,Falkirk,2,728,452.483062962272,0,75,46.6157001678165,18097,11248.0576791597
20200905,S12000017,Highland,5,281,119.153627613111,0,30,12.721027859051,21996,9327.0576262562
20200905,S12000018,Inverclyde,0,389,500,0,64,82.2622107969152,10347,13299.4858611825
20200905,S12000019,Midlothian,0,559,604.585766818084,0,87,94.0947436729396,11047,11947.8693489076
20200905,S12000020,Moray,0,111,115.842204132749,0,13,13.5671049885201,9054,9448.96681277395
20200905,S12000021,North Ayrshire,1,447,331.750037108505,0,63,46.7567166394538,14618,10849.042600564
20200905,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1586,7121.68837000449
20200905,S12000026,Scottish Borders,0,387,335.035927625314,0,39,33.7633105358843,11974,10366.2020604277
20200905,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2524,11012.2164048866
20200905,S12000028,South Ayrshire,2,452,401.385312139242,0,57,50.6171743184442,12118,10761.0336559808
20200905,S12000029,South Lanarkshire,9,1535,478.894331263844,0,185,57.7169063738184,38358,11967.0545658753
20200905,S12000030,Stirling,0,268,284.470862965715,0,25,26.536461097548,9755,10354.5271202632
20200905,S12000033,Aberdeen City,4,1174,513.403594699786,0,79,34.5476013469191,29113,12731.4470634539
20200905,S12000034,Aberdeenshire,0,642,245.779258068221,0,59,22.5871903832166,28903,11065.043451629
20200905,S12000035,Argyll & Bute,2,185,215.441947129382,0,35,40.7592872947479,9218,10734.831722371
20200905,S12000036,City of Edinburgh,9,1985,378.14565751624,0,263,50.1019183510182,51383,9788.54323433601
20200905,S12000038,Renfrewshire,9,809,451.702959240648,0,94,52.4846454494696,23529,13137.3534338358
20200905,S12000039,West Dunbartonshire,11,533,599.347801641741,0,69,77.5891150342966,11995,13488.1367367592
20200905,S12000040,West Lothian,2,559,305.297651556526,0,67,36.592026215183,18973,10362.0972146368
20200905,S12000041,Angus,0,525,451.807228915663,0,46,39.5869191049914,13061,11240.1032702238
20200905,S12000042,Dundee City,4,1112,744.709349049022,0,113,75.6763996785427,18970,12704.2593088669
20200905,S12000045,East Dunbartonshire,5,603,555.044182621502,0,66,60.7511045655376,13563,12484.351988218
20200905,S12000047,Fife,2,1020,273.055815821175,0,127,33.9981260875385,37857,10134.3862936689
20200905,S12000048,Perth & Kinross,2,529,348.14083580125,0,47,30.9312273774268,17431,11471.5366897006
20200905,S12000049,Glasgow City,42,3181,502.432398281526,0,384,60.6520090978014,75733,11961.8713671974
20200905,S12000050,North Lanarkshire,9,1577,461.962093915693,0,168,49.2134633974866,41658,12203.1812988839
20200906,S12000005,Clackmannanshire,0,208,403.570042685293,0,31,60.1474582848273,5522,10714.0085370586
20200906,S12000006,Dumfries & Galloway,0,318,213.623538895607,0,40,26.8708853956738,16614,11160.8222490931
20200906,S12000008,East Ayrshire,2,493,404.065240554053,0,51,41.7998524711089,12492,10238.5050405704
20200906,S12000010,East Lothian,2,302,282.005789522831,0,60,56.0276403025493,11127,10390.3258941078
20200906,S12000011,East Renfrewshire,5,449,470.009421124254,0,52,54.4331623573746,11934,12492.4107610175
20200906,S12000013,Na h-Eileanan Siar,0,9,33.6826347305389,0,0,0,2044,7649.70059880239
20200906,S12000014,Falkirk,4,732,454.969233637889,0,75,46.6157001678165,18263,11351.2337621978
20200906,S12000017,Highland,3,284,120.425730399016,0,30,12.721027859051,22200,9413.56061569775
20200906,S12000018,Inverclyde,1,390,501.285347043702,0,64,82.2622107969152,10418,13390.7455012853
20200906,S12000019,Midlothian,4,563,608.911961929483,0,87,94.0947436729396,11128,12035.4747999135
20200906,S12000020,Moray,1,112,116.885827593404,0,13,13.5671049885201,9115,9512.62784387393
20200906,S12000021,North Ayrshire,5,452,335.460887635446,0,63,46.7567166394538,14733,10934.3921626837
20200906,S12000023,Orkney Islands,0,17,76.3358778625954,0,1,4.49034575662326,1597,7171.08217332735
20200906,S12000026,Scottish Borders,2,389,336.767379447667,0,39,33.7633105358843,12054,10435.4601333218
20200906,S12000027,Shetland Islands,0,56,244.328097731239,0,5,21.8150087260035,2537,11068.9354275742
20200906,S12000028,South Ayrshire,3,455,404.049373945476,0,57,50.6171743184442,12199,10832.9633247491
20200906,S12000029,South Lanarkshire,8,1543,481.390197485415,0,185,57.7169063738184,38683,12068.4491311266
20200906,S12000030,Stirling,3,271,287.655238297421,0,25,26.536461097548,9860,10465.9802568729
20200906,S12000033,Aberdeen City,2,1176,514.278217518695,0,79,34.5476013469191,29278,12803.6034460139
20200906,S12000034,Aberdeenshire,2,644,246.544925538838,0,59,22.5871903832166,29101,11140.8445312201
20200906,S12000035,Argyll & Bute,0,185,215.441947129382,0,35,40.7592872947479,9270,10795.3883777804
